,text,type
576,if the motive is good the action is right.,vedic_gathas
577,if goodness of of motive is wanting the action may not be counted as right.,vedic_gathas
578,bhagavan zarathustra here raises one of the mental problems of ethics whether the conscience err!,vedic_gathas
579,if a man abets the burning of a sati or throws a child in the ganga in the belief that he is doing the right thing can he be held guilty?,vedic_gathas
580,the verdict of ethics is that if man is true to his own conscience he is not guilty morally speaking but his individual conscience is to be improved by comparison with social conscience and he should always try to improve his conscience.,vedic_gathas
581,relative conscience is a good guide so far as it goes but the aim always should be to reach absolute conscience i.e the conscience of the perfect man.,vedic_gathas
582,a wrong balance is to be corrected with the help of a right balance relative conscience is to be corrected in the light of absolute conscience this i ask you tell me aright ahura a how would i abolish the evil to the finis away from us.,vedic_gathas
583,save them who are full of heresies neither do they delight in following the path of rectitude nor do they enjoy the conscience by communion with it.,vedic_gathas
584,nothing else than the love of mazda is: competent to eradicate evil impulses completely and redeem the sinner it is very necessary to make the heart immaculate.,vedic_gathas
585,for what we lack is only the power pharaoh but not his temperament this i ask.,vedic_gathas
586,you tell me aright ahura: how would i deliver the devil unto the hands of rectitude.,vedic_gathas
587,to would extirpate the evil with the strength of your gospel.,vedic_gathas
588,give me strong nerve against the villains thus i would destroy his snare and assault.,vedic_gathas
589,the words of the lords gospel sen hah ya mantra infuse new hope and new strength and enable.one to put up a stubborn.,vedic_gathas
590,fight.,vedic_gathas
591,kill the lower self with the strength of the higher self this i ask you tell me aright ahura if by rectitude you prevail over all herein in the universe when the two brawling fighters meet together with all those rites mazda which you confirm whither do you go?,vedic_gathas
592,to whom do you grant victory a it is preposterous to think that mazda help would go to the vicious and not: to the virtuous for mazda is the upholder of the moral order of the universe.,vedic_gathas
593,would mazda prefer the thorn to the rose a even among men we know how stern to the impure is the silent rebuke of purity how humiliating to the worldly and the selfish soul is the contact with unselfishness and generosity and we can understand the meaning of the triumph of the a of ce this i ask you tell me aright ahura: who is the slayer of rita tell me about all that there are.,vedic_gathas
594,send forme a splendid wise and self knowing preceptor.,vedic_gathas
595,may devotion through conscience come to him to him mazda to whomsoever you wish.,vedic_gathas
596,love of mazda is also the gift of mazda.,vedic_gathas
597,it is only the fortunate few that are attracted to him.,vedic_gathas
598,most of us are indifferent to him the existence of mazda does not make any difference in the course of our life.,vedic_gathas
599,to feel an irrepressible desire to see mazda is a rare fortune a gift from mazda bhagavan zarathustra very gracefully sets down the reason for promulgating mazda yas na which is radical ion of evil.,vedic_gathas
600,he by implication asks the question whether indra also is rita killer eradicator of vice as is claimed by the other branch of areas if indra were really rita killer there would have been no need for the reformation.,vedic_gathas
601,but he is not.,vedic_gathas
602,for in that case impious people could never have the impudence to claim to be favourites of god this i ask you tell me aright ahura: how will i whirl about along with you mazda?,vedic_gathas
603,grant your ecstasy so that it may be mine a would have command over spirituality and immortality through that mantra which we practise recite with rectitude.,vedic_gathas
604,the devotee lives in god he has become one with god.,vedic_gathas
605,there is no question of partnership duality the devotee has become one with god their duality is mere verbal apparent unity is the fact you wished to play the nard with yourself this is why you brought man into existence and made one into two a love of the free man who has the freedom to love or not and not the compulsory obedience of a slave gives zest to the play.,vedic_gathas
606,the wilful surrender of the free man is what the lord enjoys this i ask you tell me aright mazda: how can i properly ask for such reward as ten mares with horses and a camel.,vedic_gathas
607,for spirituality and immortality godliness can come to me only when i give up the desire for them.,vedic_gathas
608,this i ask you tell me aright ahura: he who does not give such meed to the deserving and the man who'gives it to truthful ourselves what the consequence for it befalls the former and i would also know what happens to the latter.,vedic_gathas
609,bhagavan zarathustra draws attention to the fact that these two widely divergent actions such as charity and stinginess cannot lead to the same consequence.,vedic_gathas
610,not prohibit acquisition of wealth but only wishes that charity should be the main object of the acquisition.,vedic_gathas
611,of mazda how can the wicked be said to be the possessors of moral courage.,vedic_gathas
612,this i ask you what to speak of them who tyrannies a that by which the kappas and the sikhs throw the world ina rage and by which the kava grow in obduracy such actions rectitude does not esteems beneficence if the rose water weré not putrid it would not have attracted beetles the religion that does not purify character hardly deserves to be called religion.,vedic_gathas
613,the oil that extinguishes the lamp is not oil it is water i would now speak out.,vedic_gathas
614,lend your ears and hear all those who have come from near and those who have come from far.,vedic_gathas
615,provider over this the most momentous thing.,vedic_gathas
616,let not the false prophet kill your soul second time.,vedic_gathas
617,in this manner by listening to my advice screen off the tongue of the evil one.,vedic_gathas
618,man cannot do away with all the theories about god and life survival after death he may reject the rest of them but there sone theory which he does not and cannot reject.,vedic_gathas
619,for without having some idea on these points whether his view is right or wrong one cannot proceed a single step in life.,vedic_gathas
620,its not a question whether he should have any philosophy at all it is only a question whether his philosophy is right or wrong.,vedic_gathas
621,a would now speak ﻿the two primordial many a guns forces of life of whom the nobler one told him that is dark a neither our minds nor our doctrines neither duties nor manners neither words nor deeds neither thoughts nor souls do agree.,vedic_gathas
622,a the lord wields these two forces destructive: and cons tractive both in gross and subtle forms one gets bound a through hedonism and released when he knows the lord.,vedic_gathas
623,zzz a a a day and night outwardly are contraries and enemies i but both of them work for the same purpose each calling the other like kinsfolk for bringing to completion their task.,vedic_gathas
624,maharaja zarathustra states that the universe is the a result of the action and interaction of two contrary forces a this is why there is so much conflict in the world.,vedic_gathas
625,i would now speak about the fundamentals of this life which the wise ahura mazdatold me.,vedic_gathas
626,they who do not practise the doctrines as i conceive and state to them alas would be the words at the end of life.,vedic_gathas
627,rose springs from the same sap as the thorn.,vedic_gathas
628,cannot the sap turn the thorn into a rose by a change in consistency a cannot mazda change angry many into spent a a if one disbelieves the spiritual experience of the prophets he deprives himself of the means of salvation.,vedic_gathas
629,the gospel ﻿the prophet enables one to have glimpse of his spirit.,vedic_gathas
630,all the prophets teach these truth the lamps are different but the flame is the same.,vedic_gathas
631,the pot and the wick of this lamp may be different but the flame is the same# it would now speak about the highest truths of this sife as to how wise mazda established it on the basis of rectitude making conscience the father cause and active faith is daughter effect ahura the all conquering does never deceive.,vedic_gathas
632,mazda has nothing to gain by deceiving any body one should put full trust in him mazda has no greed for wealth.,vedic_gathas
633,all wealth is his creation why should he deceive a a a a a to would now speak out what the holiest one told records that are the best for the mortals to hear.,vedic_gathas
634,those who offer to this me meas 1am his homage and choice would attain spirituality and immortality by the deeds of con god speaks through his prophets submission to the science of ahura mazda.,vedic_gathas
635,prophet leads to spirituality and immortality.,vedic_gathas
636,i would now greeting rectitude proclaim the most important of all viz the good institutions that there are.,vedic_gathas
637,may ahura mazda of benevolent spirit hear and teach me well the duties of him who quests brahma the absolute through conscience.,vedic_gathas
638,even for those who want to realise transcendental god a brahma self control is the means and self control is a the gift of mazda personal god a when the votary sees god he is on the way to transcendental reality.,vedic_gathas
639,you are he whose love the: saints solicit the saints who are who were and who yet shall be and that the soul of the pious obtains immortality while those men who are injurious and impious obtain regeneration therein also the power of you mazda is at the root of ahura saints are self satisfied.,vedic_gathas
640,they have soother objective in fife to pursue.,vedic_gathas
641,glory of the lord.,vedic_gathas
642,thus their only concern is to sing the greeting with hymns i would welcome him and yes ti would behold his with my eyes him ahura mazda whom rectitude attains through words and deeds of conscience.,vedic_gathas
643,then in the house of song we would entertain him the brahe him i would now propitiate by conscience him who has granted to our will the choice of the right and the wrong i.e.,vedic_gathas
644,the freedom of the will may ahura mazda bestow on us commendable nonchalance.,vedic_gathas
645,may our cattle and men increase.,vedic_gathas
646,may rectitude generate conscience freedom of will is the first postulate of moral life.,vedic_gathas
647,for if we are tied to a particular line of action and if there is not in us the power to choose any one of the two alternatives all instruction asking us to follow the right path is useless.,vedic_gathas
648,we would then be helpless in the matter.,vedic_gathas
649,thus there cannot be any moral life without the freedom of the will.,vedic_gathas
650,all other animals are ruled by nature.,vedic_gathas
651,they follow the course of action dictated to them by natural forces and a animal instincts man can rise above nature.,vedic_gathas
652,he can override the dictates of animal instinct and take the course of action pointed out by conscience.,vedic_gathas
653,the sense of the ought is peculiar to man his responsibility as well as his privilege where there is compulsion there may be obedience but that is not love.,vedic_gathas
654,and nothing but love is acceptable to mazda this is why he made man free.,vedic_gathas
655,mazda is kind to man.,vedic_gathas
656,out of kindness he has granted to man freedom of the will.,vedic_gathas
657,this is how evil enters into the arena.,vedic_gathas
658,otherwise how could it exist in the face of the omnipotence of mazda.,vedic_gathas
659,let us extol him by: rites of faith him who /is called as abura mazda by name.,vedic_gathas
660,for he has inspired rectitude aa a and conscience.,vedic_gathas
661,in his nonchalance rest spirituality and immortality.,vedic_gathas
662,may he give us permanent strength and solidarity.,vedic_gathas
663,mazda sustains the moral order.,vedic_gathas
664,he is the source of all that is worthy in it maha rate zarathustra invokes god by one and one name only viz mazda.,vedic_gathas
665,this he does for the purpose of nipping polytheism in the bud though he is not unaware that mazda has all the names or no name at all.,vedic_gathas
666,in his name who has no name at all yet makes his appearance by whatever name he is called they deva worshippers and other men who denied him and who still deny him other than us who acknowledge him of ahura mazda redeemer lord of wisdom and holy spirit you are the friend the brother and the father even of them a whether love starts from this end the friend in god or from that end god in the friend it ultimately guides us to the great king.,vedic_gathas
667,love attracts while fear repeals thus love is the principle of unity unity with god and unity with men.,vedic_gathas
668,hafiz emphasises the part of love in religion as against the semitic emphasis on fear.,vedic_gathas
669,the coward can be controlled by fear the bold man may be controlled by love alone.,vedic_gathas
670,the religion of zarathustra is for bold man who respond tote love of mazda over whelming love free from any a taint of vindictiveness.,vedic_gathas
671,to which land would i turn and turning whither would i arrive carrying around me the khaetus vaishyas and the aryans brahmans the verejenas kshatriya that there are do not at all please me nor do they who are the impious preceptors of the land.,vedic_gathas
672,mazda ahura how could i satisfy you a this i know that i am helpless in as much as i am owner of few men and few cattle.,vedic_gathas
673,i cry to you lord look upon: me forthwith.,vedic_gathas
674,inflame that rapture in me which a friend induces ina friend.,vedic_gathas
675,tell me of rectitude which is the aim of conscience.,vedic_gathas
676,of one relies on his own strength alone he may feel dejected.,vedic_gathas
677,if he has faith in god he may with.,vedic_gathas
678,optimism proceed to.,vedic_gathas
679,fight the evil.,vedic_gathas
680,the religion of ga tha is the religion of love.,vedic_gathas
681,mazda is the friend of men and his love induces ecstasy here in is the basis of sufism love unites while fear repels inspire of outward obedience a some crude religions teach fear of god but ga tha teaches love of god.,vedic_gathas
682,maha rate zarathustra also counts on the assistance of the saints sosyants.,vedic_gathas
683,there are many saintly people and they would gather round him and do their quota.,vedic_gathas
684,men of pure conscience ate his real strength.,vedic_gathas
685,now those villains who defile the directions of rectitude to the devastation of the world the village and the country being evil doer such one is by his own deeds a soul forfeit out law and any one who strips such villain of his strength and vitality puts him in the well known path of nobility on the right track of virtue nonviolence isth whole of equity.,vedic_gathas
686,but benevolent violence is equally just.,vedic_gathas
687,mama man of oe and this to say is the principle that i follow.,vedic_gathas
688,a there are many acts of enmity which are really friendliness the good capable man who kills one proceeding for the laceration of a relative or a friend the pious man living by law if he kills the scoundrel any one being judicious would call that action to be manly.,vedic_gathas
689,ahura mazda save him from the sins of this violence.,vedic_gathas
690,violence is also equally equitable: i tell you truly this isth equity that i following truth a by his own action the murderer forfeits his life.,vedic_gathas
691,there is no crime in killing him.,vedic_gathas
692,non violence the whole of equity a but benevolent whereas the man who does not come to help him will surely go the abode ollie he certainly is vicious who is most good to the vicious and he is pious to whom a pious ones dear this you ordained as the primary law of ahura.,vedic_gathas
693,the man who connived at vice is himself vicious.,vedic_gathas
694,if one does not try to prevent a crime that is being perpetrated before his eyes he gets a share of the crime.,vedic_gathas
695,may your wrath burn as straw both him who commits a crime and him who permits it to be committed which person will give me protection mazda when?,vedic_gathas
696,sinful villains oppress me except yourself and.,vedic_gathas
697,your.,vedic_gathas
698,fire and conscience by the deeds of which two fire and conscience you established rectitude a a explain this rule to me for my religion.,vedic_gathas
699,the veda proclaims loudly that rud ra alone can save us from annihilation and that there is no other way of escape a turn?,vedic_gathas
700,it is: you who generate the inclination to pray and then grant the prayer.,vedic_gathas
701,fire is symbolical of the all consuming love of god and those who call the parsis fire worshippers pay a compliment whatever may be the plot that the sinner makes against me let not its flame burn me by its action.,vedic_gathas
702,let it revert to him and afflict the sinner.,vedic_gathas
703,may it seclude what the soul of the pious is but never of mazda on any account that the soul of the impious antagonist.,vedic_gathas
704,the machination of the vicious does more harm to him than to hisenimy.,vedic_gathas
705,it degrades his soul.,vedic_gathas
706,lordly and righteous.,vedic_gathas
707,what your rectitude is the rectitude about which the maker of the world spoke i wish to know that from you through conscience.,vedic_gathas
708,who is that premier saint who would inspire me so that i might adore you the most venerable one benign in.,vedic_gathas
709,deeds the example of saint inspires more enthusiasm than the munitions of hundred others the life of the saint teaches a man that the ideal of god realisation is not sheer empty talk or mere surmise it is only when a man comes in contact with a better man that he becomes conscious of disown defects and thinks of raising himself to the higher level.,vedic_gathas
710,until the copper has seen the gold it does not develop the desire to become gold.,vedic_gathas
711,until a man gets into touch with a saint he does not know what god intoxication means only zarathustra can inspire the love for mazda.,vedic_gathas
712,man or woman of ahura mazda who for my sake sticks to what you told to be the best asset of nife viz virtue for the sake of virtue and non chance through conscience and those whom i associate in your worship with all of them a would cross the china bridge.,vedic_gathas
713,to conscience rectitude an duty sake is enunciated here for the first time.,vedic_gathas
714,there is no discrimination against any body.,vedic_gathas
715,every one man or woman can cross the china bridge if he sticks may the kappas and the davis imbibe nonchalance by their evil deeds they kill the soul of man those people at whom their own souls and own ideas rage when they arrive.,vedic_gathas
716,where the china bridge is they are the inmates of the house of lie this deceptive world for all time.,vedic_gathas
717,the sinner wrongs himself.,vedic_gathas
718,the most he will curse himself on the day of judgement one who is established in nonchalance has no reason to sin and no occasion for repentance the criminal deserves pity rather than curse and maha rate zarathustra wishes well of the kalis and kappas too wishes for them kshathram moral courage of pray for the dog that bites a may kheda cure its temper.,vedic_gathas
719,in the blind fury for destruction they destroy even their own selves when a man is in the grip of passions he identifies himself with his lower self.,vedic_gathas
720,he does not realise that it is the enemy of his real self the lion saw himself in the well and in his fury he did not know himself at the moment from the enemy distinguish the higher real self from the lower self.,vedic_gathas
721,as coon as rectitude grows in the riteless sons and grandsons of of tanana the uranian so soon do their realms develop by the power of faith and forthwith conscience accost them and ahura mazda himself teaches them to their delight.,vedic_gathas
722,mazda is not the god of any particular tribe.,vedic_gathas
723,the a doorstop mazda yas na are not closed to the foreigners for ever.,vedic_gathas
724,so soon as any one of them becomes fit he is like fraying to be included in the fold non proselytization is denial of the brotherhood of man.,vedic_gathas
725,he who discourages the idea sets too much importance on the supposed superiority of his race.,vedic_gathas
726,there is no doubt that athar van zarathustra desired his gospel to be spread throughout the whole world.,vedic_gathas
727,non prose ly ti sat ion means rejection of his precept.,vedic_gathas
728,in: this i i la a matter lorinda sinh followed the counsel of aha nirvana tantra that in the matter of conversion none is to be disregarded on the ground of being low born the strength of every individual counts a to level up is the law of social growth.,vedic_gathas
729,if you neglect this rule you take the risk of being levelled down.,vedic_gathas
730,love of god is calculated to remove the distinction between one nation and another.,vedic_gathas
731,whoso out of his respect for spiraea zarathustra a rejoices in whole mankind that man is worthy of high esteem.,vedic_gathas
732,may ahura mazda grant him long life.,vedic_gathas
733,may conscience develop his realms rectitude regards him as a good friend.,vedic_gathas
734,maha rate zarathustra enjoins love for the whole of a who does not love man does not really love a zarathustra which virtuous man is friend to you and who wishes high honour for this great magma church a yes he is kava vistas the hero whom of ahura mazda you wish to be in your own abode presence hurry them on through the voice of conscience.,vedic_gathas
735,it does not suffice to practise religion singly.,vedic_gathas
736,a. religious group church or magma hast be formed if the religion is to be handed down from generation to generation.,vedic_gathas
737,king vistas was well aware of this truth and took care to consolidate the magma of scions of the great spiraea clan sons of haec ha ta spa i would teach you [those things which are the best for you to hear] since you discriminate the right and the wrong on account those your deeds you have been granted rectitude which really is verily the best gift of ahura.,vedic_gathas
738,discrimination between right and wrong is the essence of rectitude and rectitude is the best gift of mazda.,vedic_gathas
739,a of huge fra sho sh tra come up here along with those devotees for whom both of us desire eternal good where rectitude accompanies faith where nonchalance is the wish oughtness is the only criterion for determining duty.,vedic_gathas
740,what we feel as ought to be done is our duty.,vedic_gathas
741,there is no other standard by which one can ascertain what his duty is.,vedic_gathas
742,of conscience and where in ahura maza lies the utmost.,vedic_gathas
743,it is in the company of congenial friends that devotion flourishes when you want to go to haj seek the company of those who cherish similar intention: whereas a tell you the practical and not the unpractical of add jamaica of the guava clan ever know experience brahma by recollecting with reverence.,vedic_gathas
744,one who discriminates between eternal and the ephemeral is the accurate conifer of rectitude of ahura mazda.,vedic_gathas
745,so long as we are conscious we cannot help being aware that one is a falcon and another a crow.,vedic_gathas
746,yes the difference is there but we can attain non dualism by being equally detached to both.,vedic_gathas
747,this becomes possible by deep love for mazda if we are fondly devoted to mazda and mazda alone we can hold every worldly object as of little consequence.,vedic_gathas
748,whether it is falcon or a crow does not then make any difference to us whoso deals well to me to him a better than that for my welfare a impel through conscience but torments to him who puts us to torments of mazda through rectitude i would serve your will this fulfilment of your desire is the ought propriety of my conscience.,vedic_gathas
749,and duty by right sternness one goes to heaven by wrong mildness one goes to hell.,vedic_gathas
750,mercy but murders pardoning those that kill.,vedic_gathas
751,if you hurl a cup you will have to endure a jug that is what it is.,vedic_gathas
752,retribution may be said to be social justice though the mind should always be kept free from malice he who for my sake sincerely serves with rectitude that which to zarathustra is his dearest mission to him will be granted as reward the higher self together with the whole world beautiful and lively.,vedic_gathas
753,consign all this for my sake mazda thou art the most provident.,vedic_gathas
754,one may attain the highest end of fife by serving the will of the prophet for the will of god is reflected in the will of the prophet.,vedic_gathas
755,may churn mazda grant us through spent a many all the six holy institutes viz a vista mana best ie.,vedic_gathas
756,broadest conscience a along with asa rectitude in deeds and words a ha urva tat spirituality a am er eta tat godliness a kshathra nonchalance and a armani faith mesa spent as holy institutes are enumerated in this risk they are the laws of the higher life with whose help the devotee ascends to mazda.,vedic_gathas
757,to consider them as lords of different spheres as plants water and metals is polo explain them as the attributes of mazda is meaningless how can they be of any use to the devotee unless they are understood to be human virtues the virtues which an aspirant must acquire for the pilgrimage to mazda a the system starts with asia or rectitude.,vedic_gathas
758,this is the very foundation of higher life.,vedic_gathas
759,but to point out what the right course is there is the need of conscience or you manas which is the next mesa law.,vedic_gathas
760,it is however not enough only to know the right path.,vedic_gathas
761,one must have the strength of character to overcome the temptations of pleasure and stick tot he right path.,vedic_gathas
762,this is the function of ksathram the next area voice of conscience and by the hands through the deeds of faith.,vedic_gathas
763,this is cist true wisdom he mazda is the protector of rectitude.,vedic_gathas
764,may the highest mode of the best spent a many santa guna so operate viz by the tongue through the mazda is the upholder of rectitude.,vedic_gathas
765,the more virtuous: man is the neater he comes to mazda the source of perpetual delight.,vedic_gathas
766,thou art all the good that there is this many cosmic force thou hast fashioned for us this world of beautiful make.,vedic_gathas
767,to the worker for his peace of mazda award faith who seeks it through conscience.,vedic_gathas
768,from this spent a many santa guna benign force of mazda the impious would run away but not the pious.,vedic_gathas
769,even man of small means happens shifts for the sustenance of the pious while being ford of much the villain foes on misleading misappropriating the virtuous person does not shirk works of spent a many even if he is poor.,vedic_gathas
770,the vicious even if he is well off cannot give up greed.,vedic_gathas
771,the pious man is always true to his own self whatever may be his circumstances it requires great magnanimity to be able to give without expecting a return.,vedic_gathas
772,discretion the impious one would taste his desert swaggering in his deeds accruing out of evil mind.,vedic_gathas
773,a ahura mazda to the pious direct that spent a many santa guna which is the best of all gifts at your so give through spent a many benign force of ahura mazda to the votary striving for welfare the light of faith and divine rectitude that light verily would convert many seekers mazda is here solicited for help.,vedic_gathas
774,but what is the use asking succour from him if he is also the creator of angry many a this is another knotty question.,vedic_gathas
775,if mazda is good he should not have created angry many if he created angry many mazda may not be said to be good.,vedic_gathas
776,but how could benign mazda think of creating angry many one need not be puzzled over that.,vedic_gathas
777,brahma is the negative aspect of the same entity which in the positive aspect is ahura mazda brahma caravan karina the uncaused cause is nascent confined all to himself mazda his manifestation display of himself to other conscious beings i a finite souls creation of finite souls creation of the universe is necessary for this manifestation this is said to be the purpose of creation.,vedic_gathas
778,men as well.,vedic_gathas
779,they prefer truth to falsehood and love to hatred man wants to protect himself against the attacks of angry many against the onset of sin and sorrow and in this struggle mazda is his greatest friend his only friend.,vedic_gathas
780,man is in the grip of angry many that could not be helped that is: the precedent condition of the creation of the universe.,vedic_gathas
781,but man can get out of the clutches of angry many this is how the holy prophet asks him to cheer up to the spite of the lower self.,vedic_gathas
782,as regards grief the saint welcomes the infliction of the friend love can change pain into joy.,vedic_gathas
783,has not the saint gone out of the clutches of angry many a the atheist.,vedic_gathas
784,only cheats himself by denying this noble religion wherein alone is his only chance of getting bliss in the world.,vedic_gathas
785,bliss may not be found anywhere else except in the cellar of mazda ephemeral things cannot yield permanent peace the lustre of the cult of the ga tha is sure to win over many recalcitrant wiseacres will be bewildered to find many stern opponents converted into loyal friends when even a hafiz turns out a zarathustra who.,vedic_gathas
786,will not a those deeds by which rectitude overcomes vice the deeds that are held to be honourable and divine and which confer am er eta ti godliness to men and angels on account of those practices may ahura award to us knowledge of brahma the absolute a tell me since thou lowest ahura what is my future and what the fulfilment perfection that would come to me.,vedic_gathas
787,when mazda will the virtuous subvert the vicious a this is said to be the happy consummation of life.,vedic_gathas
788,in the final shape of things rectitude is sure to prevail otherwise the cosmos ceases to be a cosmos and de ge neb be asia to would now realise the best of all lessons that which the provident ahura holy and wise teaches for rectitude erie may reasonably hope that mazda yas na would and which is secret philosophy viz that by the deeds of flourish again.,vedic_gathas
789,conscience of mazda one becomes similar to you to achieve at one men with mazda is the lesson that the ga tha teaches rectitude makes that possible.,vedic_gathas
790,until you become that thing you do not know it completely know what it is.,vedic_gathas
791,until you become it you will not know it completely whether that be light or darkness.,vedic_gathas
792,one who holds applies his mind to the greater as well as to the smaller i.e.,vedic_gathas
793,to everything he upholds religion in deeds and words his pleasure wish and choice all accord together.,vedic_gathas
794,in your duty diverse are the methods there are many ways of serving mazda.,vedic_gathas
795,it is not limited to any particular method.,vedic_gathas
796,in my fathers house these are many mansions when the pleasure of mazda is the only object of all his activities any act done by the devotee is as good as any other act.,vedic_gathas
797,mazda gives them equal values whatever such devotee does is the service of mazda.,vedic_gathas
798,may our moral courage increase and may not immoral courage cynicism increase by the deeds of good cist theosophy of faith conjoin to men the life that is the best let the world grow.,vedic_gathas
799,develop her for our lustre prosperity a when a man develops himself for his own sake that is: us kshathram.,vedic_gathas
800,when he develops himself in order to be able to serve others better that is sukshatram.,vedic_gathas
801,may it moral courage afford us good shelter and may it afford us solidarity too and.,vedic_gathas
802,strength for the development of conscience.,vedic_gathas
803,and may ahura mazda then furnish to such one us the sprout of rectitude forth evolution .of the highest life.,vedic_gathas
804,nonchalance is the source of security and strength.,vedic_gathas
805,mazda planted the seed of rectitude in the beginning of life.,vedic_gathas
806,whatever else may be the other objects of religion there is no doubt that shelter security and strength i.e.,vedic_gathas
807,the welfare of the society is altoids object.,vedic_gathas
808,this may not be neglected if we are about to injure restrain us if we are about to assail prevent us.,vedic_gathas
809,he who improvised rectitude in order to implement conscience by whose inspiration a man becomes holy in such you of ahura we take shelter.,vedic_gathas
810,every pull that draws one upwards is a pull from mazda.,vedic_gathas
811,the best course is to act unto that call.,vedic_gathas
812,sometimes an evil thought suddenly crosses the mind so vile it is that one would fain hide it from oneself not to speak of hiding it from others it is only the grace of mazda that can rescue him from such wretchedness and make him immune to evil thoughts whither isth power of thy good kshathra nonchalance mazda and whither for me of ahura the glory of thy ash perseverance a whither is the lustre of thy asia rectitude a i wish them plentifully of thou the weigher judge of the deeds of good many propensity.,vedic_gathas
813,whatever may be the end of your life duty power pleasure or salvation mazda is the ultimate dispensator of them all.,vedic_gathas
814,it is hopeless to try to evade him.,vedic_gathas
815,seek and thou shalt find knock and it shall be opened unto you when you are in need of moral succour pray to.,vedic_gathas
816,mazda.,vedic_gathas
817,he alone can give help.,vedic_gathas
818,when would i find of mazda that you dwell in every body so that there would be for me truly the end of all duality.,vedic_gathas
819,tell me aright aright the root of conscience so that the sa yo shy ant prophet may know where his welfare lies when mazda would the man of man superman ideal man entering me?,vedic_gathas
820,when would i be able to fling the idol away from this magma church a the idol that the angirasa koreans set up and which is the creed of the undisciplined savages when mazda would rectitude come along with faith a and nonchalance which is shelter full and protective a who will give the quietus to the cruel sinners a to whom does the urge of conscience reach a mazda yas na supports house holders life and militancy.,vedic_gathas
821,mazda yas na advocates the spirit of militancy readiness to take up arms in defence.,vedic_gathas
822,when other remedies fail it is permissible to take up the sword.,vedic_gathas
823,now they are the sayoshyants prophets in all countries who attain beatitude through conscience by the pious deeds of your cult mazda.,vedic_gathas
824,may they these victors teach me self control.,vedic_gathas
825,the purity of the saint is contagious.,vedic_gathas
826,it infuses purity into others mazda sits ﻿the heart of the saints seshyants and sanctifies all those who come in contact with them now this arrogant bend who revels in misconduct obstructs me too much holy mazda for my welfare come down forthwith and gladden me.,vedic_gathas
827,may i effect through conscience his discomfiture.,vedic_gathas
828,now the creed of this vicious bend impedes me.,vedic_gathas
829,a pretender that he is he strays away from rectitude.,vedic_gathas
830,neither does he for himself hold holy steady faith nor does he ever commune with conscience.,vedic_gathas
831,those who have no knowledge the higher self no share in higher life do not get peace themselves and: are a source of torment to others religion is a mere pretension if no care is taken for formation of character.,vedic_gathas
832,now put me in this noble creed mazda so that i may invigorate rectitude and banish impiety.,vedic_gathas
833,therefore it strive to be at the crest of conscience and denounce with heart all intercourse with the vicious.,vedic_gathas
834,eradication of evil isth supreme object of religion.,vedic_gathas
835,a1 seems to be same word as or initiation into the spiritual life.,vedic_gathas
836,it is the vow to fight the evil till its final overthrow in ones life.,vedic_gathas
837,moral worth depends on the motive and not ﻿the outward act.,vedic_gathas
838,if man is attuned to god his motives will always be godly for him there is no sin: he has got out of the domain oisin one should help the pious and hinder the impious.,vedic_gathas
839,make yourself a medium for taking away the wealth of the impious and giving it tote pious.,vedic_gathas
840,this is the whole .of rectitude.,vedic_gathas
841,those who out of evil spirit aggravate by their tongue anger and assault not seeing even though appearing to see and whose evil deeds are not at all covered counter acted by their good deeds know them to be diabolical for such is the character of the devil.,vedic_gathas
842,they see yet they see not they would like to get rid of their arrogance yet they cannot.,vedic_gathas
843,unless i were possessed by the devil how could i be thinking that i alone exist.,vedic_gathas
844,others exist for me our aim should be to mitigate hatred and increase love.,vedic_gathas
845,do not return evil for evil.,vedic_gathas
846,and he of mazda is respectable as well as honourable who practises religion through conscience.,vedic_gathas
847,a man of faith alone is a righteous gentleman.,vedic_gathas
848,a ahura all these are entirely contingent on your nonchalance nonchalance is the very basis of moral life.,vedic_gathas
849,without nonchalance conscience and faith are unavailing detachment is the highest good.,vedic_gathas
850,so long as the mind hackers for worldly goods love of god does not find a place there.,vedic_gathas
851,i do beseech you mazda may you please tell me about rectitude as to which mentality is suitable for thy duty.,vedic_gathas
852,let me comprehend correctly so that i may preach that religion which is yours of ahura.,vedic_gathas
853,i a be religious truth is the highest of all gifts that a man can give.,vedic_gathas
854,it makes the recipient free from all needs.,vedic_gathas
855,if mazda yas na is not offered worse religions will be accepted non proselytization is the denial of the brotherhood of man.,vedic_gathas
856,herein lies the necessity of preaching mazda yas na widely.,vedic_gathas
857,nature would get rid of things that have become effete.,vedic_gathas
858,if mazda yas na does not do the work which it is competent a to do and for which it is intended viz propagation of a monotheism and non idolatry it will cease to exist.,vedic_gathas
859,the prophet did not want the religion for himself alone he wanted it for the salvation of humanity.,vedic_gathas
860,that is the difference between a prophet and a mere saint.,vedic_gathas
861,let none consider himself wiser than the prophet and cease to do what he himself wanted very much to be done.,vedic_gathas
862,religion is to be practised through rectitude.,vedic_gathas
863,religion without morality is cannon proselytization is the denial of the brotherhood of man.,vedic_gathas
864,therein lies the real cause of the fall of iran the.,vedic_gathas
865,prophet had said iraq let me preach.,vedic_gathas
866,a mazda let conscience hear this and let rectitude hear and thou too of ahura do thou listen.,vedic_gathas
